datetime,zone,pickup_count,temperature,precipitation,is_holiday,is_raining
2023-4-5 14:00,Airport,64,14.1,1.5,0,1
2023-4-5 14:00,Downtown,36,14.1,1.5,0,1
2023-4-5 14:00,Midtown,37,14.1,1.5,0,1
2023-4-5 14:00,Suburb,7,14.1,1.5,0,1
2023-4-5 14:00,Uptown,16,14.1,1.5,0,1
2023-4-5 15:00,Airport,78,14.1,6.4,0,1
2023-4-5 15:00,Downtown,56,14.1,6.4,0,1
2023-4-5 15:00,Midtown,78,14.1,6.4,0,1
2023-4-5 15:00,Suburb,5,14.1,6.4,0,1
2023-4-5 15:00,Uptown,37,14.1,6.4,0,1
2023-4-5 16:00,Airport,66,11.8,0,0,0
2023-4-5 16:00,Downtown,62,11.8,0,0,0
2023-4-5 16:00,Midtown,74,11.8,0,0,0
2023-4-5 16:00,Suburb,4,11.8,0,0,0
2023-4-5 16:00,Uptown,26,11.8,0,0,0
2023-4-5 17:00,Airport,76,14.5,0,0,0
2023-4-5 17:00,Downtown,81,14.5,0,0,0
2023-4-5 17:00,Midtown,104,14.5,0,0,0
2023-4-5 17:00,Suburb,14,14.5,0,0,0
2023-4-5 17:00,Uptown,34,14.5,0,0,0
2023-4-5 18:00,Airport,73,13.4,0,0,0
2023-4-5 18:00,Downtown,84,13.4,0,0,0
2023-4-5 18:00,Midtown,122,13.4,0,0,0
2023-4-5 18:00,Suburb,24,13.4,0,0,0
2023-4-5 18:00,Uptown,43,13.4,0,0,0
2023-4-5 19:00,Airport,70,13.5,0,0,0
2023-4-5 19:00,Downtown,74,13.5,0,0,0
2023-4-5 19:00,Midtown,90,13.5,0,0,0
2023-4-5 19:00,Suburb,13,13.5,0,0,0
2023-4-5 19:00,Uptown,48,13.5,0,0,0
2023-4-5 20:00,Airport,61,8.5,0,0,0
2023-4-5 20:00,Downtown,57,8.5,0,0,0
2023-4-5 20:00,Midtown,102,8.5,0,0,0
2023-4-5 20:00,Suburb,8,8.5,0,0,0
2023-4-5 20:00,Uptown,24,8.5,0,0,0
2023-4-5 21:00,Airport,55,9.8,0,0,0
2023-4-5 21:00,Downtown,35,9.8,0,0,0
2023-4-5 21:00,Midtown,54,9.8,0,0,0
2023-4-5 21:00,Suburb,3,9.8,0,0,0
2023-4-5 21:00,Uptown,18,9.8,0,0,0
2023-4-5 22:00,Airport,54,10.9,0,0,0
2023-4-5 22:00,Downtown,14,10.9,0,0,0
2023-4-5 22:00,Midtown,37,10.9,0,0,0
2023-4-5 22:00,Suburb,4,10.9,0,0,0
2023-4-5 22:00,Uptown,14,10.9,0,0,0
2023-4-5 23:00,Airport,34,9.7,0,0,0
2023-4-5 23:00,Downtown,19,9.7,0,0,0
2023-4-5 23:00,Midtown,12,9.7,0,0,0
2023-4-5 23:00,Suburb,5,9.7,0,0,0
2023-4-5 23:00,Uptown,7,9.7,0,0,0
2023-4-6 0:00,Airport,35,8.9,0,0,0
2023-4-6 0:00,Downtown,8,8.9,0,0,0
2023-4-6 0:00,Midtown,11,8.9,0,0,0
2023-4-6 0:00,Suburb,1,8.9,0,0,0
2023-4-6 0:00,Uptown,7,8.9,0,0,0
2023-4-6 1:00,Airport,36,9.2,0,0,0
2023-4-6 1:00,Downtown,9,9.2,0,0,0
2023-4-6 1:00,Midtown,9,9.2,0,0,0
2023-4-6 1:00,Suburb,0,9.2,0,0,0
2023-4-6 1:00,Uptown,3,9.2,0,0,0
2023-4-6 2:00,Airport,30,5.7,0,0,0
2023-4-6 2:00,Downtown,15,5.7,0,0,0
2023-4-6 2:00,Midtown,7,5.7,0,0,0
2023-4-6 2:00,Suburb,4,5.7,0,0,0
2023-4-6 2:00,Uptown,6,5.7,0,0,0
2023-4-6 3:00,Airport,37,9.3,0,0,0
2023-4-6 3:00,Downtown,12,9.3,0,0,0
2023-4-6 3:00,Midtown,14,9.3,0,0,0
2023-4-6 3:00,Suburb,1,9.3,0,0,0
2023-4-6 3:00,Uptown,3,9.3,0,0,0
2023-4-6 4:00,Airport,34,7.3,0,0,0
2023-4-6 4:00,Downtown,18,7.3,0,0,0
2023-4-6 4:00,Midtown,16,7.3,0,0,0
2023-4-6 4:00,Suburb,1,7.3,0,0,0
2023-4-6 4:00,Uptown,3,7.3,0,0,0
2023-4-6 5:00,Airport,72,11.7,4,0,1
2023-4-6 5:00,Downtown,43,11.7,4,0,1
2023-4-6 5:00,Midtown,57,11.7,4,0,1
2023-4-6 5:00,Suburb,9,11.7,4,0,1
2023-4-6 5:00,Uptown,26,11.7,4,0,1
2023-4-6 6:00,Airport,61,9.6,0,0,0
2023-4-6 6:00,Downtown,42,9.6,0,0,0
2023-4-6 6:00,Midtown,68,9.6,0,0,0
2023-4-6 6:00,Suburb,11,9.6,0,0,0
2023-4-6 6:00,Uptown,29,9.6,0,0,0
2023-4-6 7:00,Airport,69,12.1,0,0,0
2023-4-6 7:00,Downtown,73,12.1,0,0,0
2023-4-6 7:00,Midtown,124,12.1,0,0,0
2023-4-6 7:00,Suburb,16,12.1,0,0,0
2023-4-6 7:00,Uptown,37,12.1,0,0,0
2023-4-6 8:00,Airport,52,10.5,0,0,0
2023-4-6 8:00,Downtown,91,10.5,0,0,0
2023-4-6 8:00,Midtown,117,10.5,0,0,0
2023-4-6 8:00,Suburb,16,10.5,0,0,0
2023-4-6 8:00,Uptown,50,10.5,0,0,0
2023-4-6 9:00,Airport,81,12.2,0,0,0
2023-4-6 9:00,Downtown,80,12.2,0,0,0
2023-4-6 9:00,Midtown,110,12.2,0,0,0
2023-4-6 9:00,Suburb,8,12.2,0,0,0
2023-4-6 9:00,Uptown,38,12.2,0,0,0
2023-4-6 10:00,Airport,63,11.5,0,0,0
2023-4-6 10:00,Downtown,52,11.5,0,0,0
2023-4-6 10:00,Midtown,63,11.5,0,0,0
2023-4-6 10:00,Suburb,8,11.5,0,0,0
2023-4-6 10:00,Uptown,36,11.5,0,0,0
2023-4-6 11:00,Airport,61,12.1,0,0,0
2023-4-6 11:00,Downtown,33,12.1,0,0,0
2023-4-6 11:00,Midtown,29,12.1,0,0,0
2023-4-6 11:00,Suburb,1,12.1,0,0,0
2023-4-6 11:00,Uptown,17,12.1,0,0,0
2023-4-6 12:00,Airport,40,11.5,0,0,0
2023-4-6 12:00,Downtown,16,11.5,0,0,0
2023-4-6 12:00,Midtown,18,11.5,0,0,0
2023-4-6 12:00,Suburb,3,11.5,0,0,0
2023-4-6 12:00,Uptown,9,11.5,0,0,0
2023-4-6 13:00,Airport,56,14,0,0,0
2023-4-6 13:00,Downtown,8,14,0,0,0
2023-4-6 13:00,Midtown,29,14,0,0,0
2023-4-6 13:00,Suburb,4,14,0,0,0
2023-4-6 13:00,Uptown,8,14,0,0,0
2023-4-6 14:00,Airport,49,16.4,0,0,0
2023-4-6 14:00,Downtown,29,16.4,0,0,0
2023-4-6 14:00,Midtown,40,16.4,0,0,0
2023-4-6 14:00,Suburb,6,16.4,0,0,0
2023-4-6 14:00,Uptown,10,16.4,0,0,0
2023-4-6 15:00,Airport,51,15.3,0,0,0
2023-4-6 15:00,Downtown,44,15.3,0,0,0
2023-4-6 15:00,Midtown,42,15.3,0,0,0
2023-4-6 15:00,Suburb,9,15.3,0,0,0
2023-4-6 15:00,Uptown,16,15.3,0,0,0
2023-4-6 16:00,Airport,59,13.1,0,0,0
2023-4-6 16:00,Downtown,58,13.1,0,0,0
2023-4-6 16:00,Midtown,79,13.1,0,0,0
2023-4-6 16:00,Suburb,14,13.1,0,0,0
2023-4-6 16:00,Uptown,27,13.1,0,0,0
2023-4-6 17:00,Airport,72,13.6,0,0,0
2023-4-6 17:00,Downtown,83,13.6,0,0,0
2023-4-6 17:00,Midtown,122,13.6,0,0,0
2023-4-6 17:00,Suburb,14,13.6,0,0,0
2023-4-6 17:00,Uptown,44,13.6,0,0,0
2023-4-6 18:00,Airport,62,13.4,0,0,0
2023-4-6 18:00,Downtown,88,13.4,0,0,0
2023-4-6 18:00,Midtown,138,13.4,0,0,0
2023-4-6 18:00,Suburb,10,13.4,0,0,0
2023-4-6 18:00,Uptown,37,13.4,0,0,0
2023-4-6 19:00,Airport,68,10.3,0,0,0
2023-4-6 19:00,Downtown,74,10.3,0,0,0
2023-4-6 19:00,Midtown,135,10.3,0,0,0
2023-4-6 19:00,Suburb,13,10.3,0,0,0
2023-4-6 19:00,Uptown,34,10.3,0,0,0
2023-4-6 20:00,Airport,58,11.7,0,0,0
2023-4-6 20:00,Downtown,68,11.7,0,0,0
2023-4-6 20:00,Midtown,75,11.7,0,0,0
2023-4-6 20:00,Suburb,13,11.7,0,0,0
2023-4-6 20:00,Uptown,23,11.7,0,0,0
2023-4-6 21:00,Airport,60,10.2,0,0,0
2023-4-6 21:00,Downtown,43,10.2,0,0,0
2023-4-6 21:00,Midtown,67,10.2,0,0,0
2023-4-6 21:00,Suburb,5,10.2,0,0,0
2023-4-6 21:00,Uptown,20,10.2,0,0,0
2023-4-6 22:00,Airport,35,15.8,0,0,0
2023-4-6 22:00,Downtown,26,15.8,0,0,0
2023-4-6 22:00,Midtown,28,15.8,0,0,0
2023-4-6 22:00,Suburb,6,15.8,0,0,0
2023-4-6 22:00,Uptown,12,15.8,0,0,0
2023-4-6 23:00,Airport,57,9.1,1.3,0,1
2023-4-6 23:00,Downtown,25,9.1,1.3,0,1
2023-4-6 23:00,Midtown,24,9.1,1.3,0,1
2023-4-6 23:00,Suburb,1,9.1,1.3,0,1
2023-4-6 23:00,Uptown,4,9.1,1.3,0,1
2023-4-7 0:00,Airport,48,11.1,0,0,0
2023-4-7 0:00,Downtown,100,11.1,0,0,0
2023-4-7 0:00,Midtown,25,11.1,0,0,0
2023-4-7 0:00,Suburb,3,11.1,0,0,0
2023-4-7 0:00,Uptown,11,11.1,0,0,0
2023-4-7 1:00,Airport,65,8.1,6,0,1
2023-4-7 1:00,Downtown,108,8.1,6,0,1
2023-4-7 1:00,Midtown,26,8.1,6,0,1
2023-4-7 1:00,Suburb,0,8.1,6,0,1
2023-4-7 1:00,Uptown,7,8.1,6,0,1
2023-4-7 2:00,Airport,55,7.9,4.8,0,1
2023-4-7 2:00,Downtown,94,7.9,4.8,0,1
2023-4-7 2:00,Midtown,31,7.9,4.8,0,1
2023-4-7 2:00,Suburb,3,7.9,4.8,0,1
2023-4-7 2:00,Uptown,18,7.9,4.8,0,1
2023-4-7 3:00,Airport,53,8.6,0,0,0
2023-4-7 3:00,Downtown,9,8.6,0,0,0
2023-4-7 3:00,Midtown,10,8.6,0,0,0
2023-4-7 3:00,Suburb,1,8.6,0,0,0
2023-4-7 3:00,Uptown,3,8.6,0,0,0
2023-4-7 4:00,Airport,69,8.5,1.7,0,1
2023-4-7 4:00,Downtown,17,8.5,1.7,0,1
2023-4-7 4:00,Midtown,30,8.5,1.7,0,1
2023-4-7 4:00,Suburb,3,8.5,1.7,0,1
2023-4-7 4:00,Uptown,12,8.5,1.7,0,1
2023-4-7 5:00,Airport,65,6.2,2.8,0,1
2023-4-7 5:00,Downtown,33,6.2,2.8,0,1
2023-4-7 5:00,Midtown,57,6.2,2.8,0,1
2023-4-7 5:00,Suburb,6,6.2,2.8,0,1
2023-4-7 5:00,Uptown,15,6.2,2.8,0,1
2023-4-7 6:00,Airport,57,7,0,0,0
2023-4-7 6:00,Downtown,60,7,0,0,0
2023-4-7 6:00,Midtown,78,7,0,0,0
2023-4-7 6:00,Suburb,9,7,0,0,0
2023-4-7 6:00,Uptown,37,7,0,0,0
2023-4-7 7:00,Airport,70,11.7,0,0,0
2023-4-7 7:00,Downtown,78,11.7,0,0,0
2023-4-7 7:00,Midtown,94,11.7,0,0,0
2023-4-7 7:00,Suburb,14,11.7,0,0,0
2023-4-7 7:00,Uptown,47,11.7,0,0,0
2023-4-7 8:00,Airport,65,9,0,0,0
2023-4-7 8:00,Downtown,99,9,0,0,0
2023-4-7 8:00,Midtown,111,9,0,0,0
2023-4-7 8:00,Suburb,20,9,0,0,0
2023-4-7 8:00,Uptown,51,9,0,0,0
2023-4-7 9:00,Airport,61,13.8,0,0,0
2023-4-7 9:00,Downtown,82,13.8,0,0,0
2023-4-7 9:00,Midtown,105,13.8,0,0,0
2023-4-7 9:00,Suburb,17,13.8,0,0,0
2023-4-7 9:00,Uptown,32,13.8,0,0,0
2023-4-7 10:00,Airport,47,11,0,0,0
2023-4-7 10:00,Downtown,54,11,0,0,0
2023-4-7 10:00,Midtown,70,11,0,0,0
2023-4-7 10:00,Suburb,12,11,0,0,0
2023-4-7 10:00,Uptown,24,11,0,0,0
2023-4-7 11:00,Airport,45,13.2,0,0,0
2023-4-7 11:00,Downtown,31,13.2,0,0,0
2023-4-7 11:00,Midtown,44,13.2,0,0,0
2023-4-7 11:00,Suburb,5,13.2,0,0,0
2023-4-7 11:00,Uptown,10,13.2,0,0,0
2023-4-7 12:00,Airport,70,11.2,4.9,0,1
2023-4-7 12:00,Downtown,32,11.2,4.9,0,1
2023-4-7 12:00,Midtown,34,11.2,4.9,0,1
2023-4-7 12:00,Suburb,3,11.2,4.9,0,1
2023-4-7 12:00,Uptown,9,11.2,4.9,0,1
2023-4-7 13:00,Airport,41,13.7,0,0,0
2023-4-7 13:00,Downtown,14,13.7,0,0,0
2023-4-7 13:00,Midtown,19,13.7,0,0,0
2023-4-7 13:00,Suburb,5,13.7,0,0,0
2023-4-7 13:00,Uptown,7,13.7,0,0,0
2023-4-7 14:00,Airport,42,10.4,0,0,0
2023-4-7 14:00,Downtown,18,10.4,0,0,0
2023-4-7 14:00,Midtown,24,10.4,0,0,0
2023-4-7 14:00,Suburb,5,10.4,0,0,0
2023-4-7 14:00,Uptown,15,10.4,0,0,0
2023-4-7 15:00,Airport,49,17.1,0,0,0
2023-4-7 15:00,Downtown,47,17.1,0,0,0
2023-4-7 15:00,Midtown,51,17.1,0,0,0
2023-4-7 15:00,Suburb,4,17.1,0,0,0
2023-4-7 15:00,Uptown,29,17.1,0,0,0
2023-4-7 16:00,Airport,56,18.1,0,0,0
2023-4-7 16:00,Downtown,55,18.1,0,0,0
2023-4-7 16:00,Midtown,93,18.1,0,0,0
2023-4-7 16:00,Suburb,15,18.1,0,0,0
2023-4-7 16:00,Uptown,35,18.1,0,0,0
2023-4-7 17:00,Airport,71,15.2,0,0,0
2023-4-7 17:00,Downtown,81,15.2,0,0,0
2023-4-7 17:00,Midtown,130,15.2,0,0,0
2023-4-7 17:00,Suburb,15,15.2,0,0,0
2023-4-7 17:00,Uptown,47,15.2,0,0,0
2023-4-7 18:00,Airport,61,11.7,0,0,0
2023-4-7 18:00,Downtown,83,11.7,0,0,0
2023-4-7 18:00,Midtown,145,11.7,0,0,0
2023-4-7 18:00,Suburb,18,11.7,0,0,0
2023-4-7 18:00,Uptown,44,11.7,0,0,0
2023-4-7 19:00,Airport,86,14.1,6.6,0,1
2023-4-7 19:00,Downtown,98,14.1,6.6,0,1
2023-4-7 19:00,Midtown,174,14.1,6.6,0,1
2023-4-7 19:00,Suburb,22,14.1,6.6,0,1
2023-4-7 19:00,Uptown,70,14.1,6.6,0,1
2023-4-7 20:00,Airport,79,10.9,0,0,0
2023-4-7 20:00,Downtown,46,10.9,0,0,0
2023-4-7 20:00,Midtown,63,10.9,0,0,0
2023-4-7 20:00,Suburb,13,10.9,0,0,0
2023-4-7 20:00,Uptown,33,10.9,0,0,0
2023-4-7 21:00,Airport,66,9.3,0,0,0
2023-4-7 21:00,Downtown,115,9.3,0,0,0
2023-4-7 21:00,Midtown,65,9.3,0,0,0
2023-4-7 21:00,Suburb,11,9.3,0,0,0
2023-4-7 21:00,Uptown,30,9.3,0,0,0
2023-4-7 22:00,Airport,64,11.8,0,0,0
2023-4-7 22:00,Downtown,98,11.8,0,0,0
2023-4-7 22:00,Midtown,50,11.8,0,0,0
2023-4-7 22:00,Suburb,3,11.8,0,0,0
2023-4-7 22:00,Uptown,28,11.8,0,0,0
2023-4-7 23:00,Airport,45,10.9,0,0,0
2023-4-7 23:00,Downtown,108,10.9,0,0,0
2023-4-7 23:00,Midtown,41,10.9,0,0,0
2023-4-7 23:00,Suburb,7,10.9,0,0,0
2023-4-7 23:00,Uptown,17,10.9,0,0,0
2023-4-8 0:00,Airport,33,7.1,0,0,0
2023-4-8 0:00,Downtown,70,7.1,0,0,0
2023-4-8 0:00,Midtown,30,7.1,0,0,0
2023-4-8 0:00,Suburb,1,7.1,0,0,0
2023-4-8 0:00,Uptown,11,7.1,0,0,0
2023-4-8 1:00,Airport,38,11.1,0,0,0
2023-4-8 1:00,Downtown,87,11.1,0,0,0
2023-4-8 1:00,Midtown,35,11.1,0,0,0
2023-4-8 1:00,Suburb,0,11.1,0,0,0
2023-4-8 1:00,Uptown,11,11.1,0,0,0
2023-4-8 2:00,Airport,29,10,0,0,0
2023-4-8 2:00,Downtown,100,10,0,0,0
2023-4-8 2:00,Midtown,16,10,0,0,0
2023-4-8 2:00,Suburb,0,10,0,0,0
2023-4-8 2:00,Uptown,14,10,0,0,0
2023-4-8 3:00,Airport,32,7.2,4.1,0,1
2023-4-8 3:00,Downtown,5,7.2,4.1,0,1
2023-4-8 3:00,Midtown,14,7.2,4.1,0,1
2023-4-8 3:00,Suburb,0,7.2,4.1,0,1
2023-4-8 3:00,Uptown,6,7.2,4.1,0,1
2023-4-8 4:00,Airport,27,9.1,0,0,0
2023-4-8 4:00,Downtown,4,9.1,0,0,0
2023-4-8 4:00,Midtown,13,9.1,0,0,0
2023-4-8 4:00,Suburb,0,9.1,0,0,0
2023-4-8 4:00,Uptown,5,9.1,0,0,0
2023-4-8 5:00,Airport,24,7.4,0,0,0
2023-4-8 5:00,Downtown,18,7.4,0,0,0
2023-4-8 5:00,Midtown,23,7.4,0,0,0
2023-4-8 5:00,Suburb,2,7.4,0,0,0
2023-4-8 5:00,Uptown,7,7.4,0,0,0
2023-4-8 6:00,Airport,32,10.5,0,0,0
2023-4-8 6:00,Downtown,25,10.5,0,0,0
2023-4-8 6:00,Midtown,48,10.5,0,0,0
2023-4-8 6:00,Suburb,5,10.5,0,0,0
2023-4-8 6:00,Uptown,10,10.5,0,0,0
2023-4-8 7:00,Airport,37,12.5,0,0,0
2023-4-8 7:00,Downtown,40,12.5,0,0,0
2023-4-8 7:00,Midtown,62,12.5,0,0,0
2023-4-8 7:00,Suburb,14,12.5,0,0,0
2023-4-8 7:00,Uptown,18,12.5,0,0,0
2023-4-8 8:00,Airport,33,13.9,0,0,0
2023-4-8 8:00,Downtown,39,13.9,0,0,0
2023-4-8 8:00,Midtown,73,13.9,0,0,0
2023-4-8 8:00,Suburb,5,13.9,0,0,0
2023-4-8 8:00,Uptown,31,13.9,0,0,0
2023-4-8 9:00,Airport,33,12.5,0,0,0
2023-4-8 9:00,Downtown,47,12.5,0,0,0
2023-4-8 9:00,Midtown,70,12.5,0,0,0
2023-4-8 9:00,Suburb,6,12.5,0,0,0
2023-4-8 9:00,Uptown,21,12.5,0,0,0
2023-4-8 10:00,Airport,31,11.2,0,0,0
2023-4-8 10:00,Downtown,18,11.2,0,0,0
2023-4-8 10:00,Midtown,38,11.2,0,0,0
2023-4-8 10:00,Suburb,4,11.2,0,0,0
2023-4-8 10:00,Uptown,21,11.2,0,0,0
2023-4-8 11:00,Airport,26,12.8,0,0,0
2023-4-8 11:00,Downtown,22,12.8,0,0,0
2023-4-8 11:00,Midtown,15,12.8,0,0,0
2023-4-8 11:00,Suburb,4,12.8,0,0,0
2023-4-8 11:00,Uptown,3,12.8,0,0,0
2023-4-8 12:00,Airport,26,17.1,0,0,0
2023-4-8 12:00,Downtown,8,17.1,0,0,0
2023-4-8 12:00,Midtown,11,17.1,0,0,0
2023-4-8 12:00,Suburb,0,17.1,0,0,0
2023-4-8 12:00,Uptown,5,17.1,0,0,0
2023-4-8 13:00,Airport,18,13.8,0,0,0
2023-4-8 13:00,Downtown,15,13.8,0,0,0
2023-4-8 13:00,Midtown,13,13.8,0,0,0
2023-4-8 13:00,Suburb,3,13.8,0,0,0
2023-4-8 13:00,Uptown,5,13.8,0,0,0
2023-4-8 14:00,Airport,25,15.7,0,0,0
2023-4-8 14:00,Downtown,16,15.7,0,0,0
2023-4-8 14:00,Midtown,21,15.7,0,0,0
2023-4-8 14:00,Suburb,1,15.7,0,0,0
2023-4-8 14:00,Uptown,13,15.7,0,0,0
2023-4-8 15:00,Airport,26,15.7,0,0,0
2023-4-8 15:00,Downtown,21,15.7,0,0,0
2023-4-8 15:00,Midtown,32,15.7,0,0,0
2023-4-8 15:00,Suburb,13,15.7,0,0,0
2023-4-8 15:00,Uptown,8,15.7,0,0,0
2023-4-8 16:00,Airport,29,15.7,0,0,0
2023-4-8 16:00,Downtown,31,15.7,0,0,0
2023-4-8 16:00,Midtown,48,15.7,0,0,0
2023-4-8 16:00,Suburb,8,15.7,0,0,0
2023-4-8 16:00,Uptown,18,15.7,0,0,0
2023-4-8 17:00,Airport,34,13.3,0,0,0
2023-4-8 17:00,Downtown,41,13.3,0,0,0
2023-4-8 17:00,Midtown,68,13.3,0,0,0
2023-4-8 17:00,Suburb,3,13.3,0,0,0
2023-4-8 17:00,Uptown,25,13.3,0,0,0
2023-4-8 18:00,Airport,34,12.7,0,0,0
2023-4-8 18:00,Downtown,51,12.7,0,0,0
2023-4-8 18:00,Midtown,64,12.7,0,0,0
2023-4-8 18:00,Suburb,12,12.7,0,0,0
2023-4-8 18:00,Uptown,11,12.7,0,0,0
2023-4-8 19:00,Airport,43,12,1.3,0,1
2023-4-8 19:00,Downtown,65,12,1.3,0,1
2023-4-8 19:00,Midtown,74,12,1.3,0,1
2023-4-8 19:00,Suburb,14,12,1.3,0,1
2023-4-8 19:00,Uptown,36,12,1.3,0,1
2023-4-8 20:00,Airport,35,12.6,0,0,0
2023-4-8 20:00,Downtown,31,12.6,0,0,0
2023-4-8 20:00,Midtown,54,12.6,0,0,0
2023-4-8 20:00,Suburb,11,12.6,0,0,0
2023-4-8 20:00,Uptown,17,12.6,0,0,0
2023-4-8 21:00,Airport,36,11.3,0,0,0
2023-4-8 21:00,Downtown,108,11.3,0,0,0
2023-4-8 21:00,Midtown,61,11.3,0,0,0
2023-4-8 21:00,Suburb,9,11.3,0,0,0
2023-4-8 21:00,Uptown,24,11.3,0,0,0
2023-4-8 22:00,Airport,28,12.3,0,0,0
2023-4-8 22:00,Downtown,81,12.3,0,0,0
2023-4-8 22:00,Midtown,32,12.3,0,0,0
2023-4-8 22:00,Suburb,5,12.3,0,0,0
2023-4-8 22:00,Uptown,23,12.3,0,0,0
2023-4-8 23:00,Airport,25,10,0,0,0
2023-4-8 23:00,Downtown,89,10,0,0,0
2023-4-8 23:00,Midtown,30,10,0,0,0
2023-4-8 23:00,Suburb,2,10,0,0,0
2023-4-8 23:00,Uptown,12,10,0,0,0
2023-4-9 0:00,Airport,19,6.7,0,0,0
2023-4-9 0:00,Downtown,3,6.7,0,0,0
2023-4-9 0:00,Midtown,3,6.7,0,0,0
2023-4-9 0:00,Suburb,0,6.7,0,0,0
2023-4-9 0:00,Uptown,1,6.7,0,0,0
2023-4-9 1:00,Airport,30,8.2,0,0,0
2023-4-9 1:00,Downtown,3,8.2,0,0,0
2023-4-9 1:00,Midtown,7,8.2,0,0,0
2023-4-9 1:00,Suburb,0,8.2,0,0,0
2023-4-9 1:00,Uptown,2,8.2,0,0,0
2023-4-9 2:00,Airport,12,9.2,0,0,0
2023-4-9 2:00,Downtown,12,9.2,0,0,0
2023-4-9 2:00,Midtown,8,9.2,0,0,0
2023-4-9 2:00,Suburb,0,9.2,0,0,0
2023-4-9 2:00,Uptown,0,9.2,0,0,0
2023-4-9 3:00,Airport,27,10.1,2.5,0,1
2023-4-9 3:00,Downtown,14,10.1,2.5,0,1
2023-4-9 3:00,Midtown,8,10.1,2.5,0,1
2023-4-9 3:00,Suburb,1,10.1,2.5,0,1
2023-4-9 3:00,Uptown,5,10.1,2.5,0,1
2023-4-9 4:00,Airport,38,7.9,6.6,0,1
2023-4-9 4:00,Downtown,13,7.9,6.6,0,1
2023-4-9 4:00,Midtown,12,7.9,6.6,0,1
2023-4-9 4:00,Suburb,0,7.9,6.6,0,1
2023-4-9 4:00,Uptown,5,7.9,6.6,0,1
2023-4-9 5:00,Airport,29,7.7,0,0,0
2023-4-9 5:00,Downtown,19,7.7,0,0,0
2023-4-9 5:00,Midtown,13,7.7,0,0,0
2023-4-9 5:00,Suburb,2,7.7,0,0,0
2023-4-9 5:00,Uptown,13,7.7,0,0,0
2023-4-9 6:00,Airport,39,10.6,3.3,0,1
2023-4-9 6:00,Downtown,47,10.6,3.3,0,1
2023-4-9 6:00,Midtown,55,10.6,3.3,0,1
2023-4-9 6:00,Suburb,12,10.6,3.3,0,1
2023-4-9 6:00,Uptown,19,10.6,3.3,0,1
2023-4-9 7:00,Airport,39,10.4,0,0,0
2023-4-9 7:00,Downtown,38,10.4,0,0,0
2023-4-9 7:00,Midtown,61,10.4,0,0,0
2023-4-9 7:00,Suburb,10,10.4,0,0,0
2023-4-9 7:00,Uptown,19,10.4,0,0,0
2023-4-9 8:00,Airport,33,14.7,0,0,0
2023-4-9 8:00,Downtown,48,14.7,0,0,0
2023-4-9 8:00,Midtown,67,14.7,0,0,0
2023-4-9 8:00,Suburb,3,14.7,0,0,0
2023-4-9 8:00,Uptown,29,14.7,0,0,0
2023-4-9 9:00,Airport,33,11.6,0,0,0
2023-4-9 9:00,Downtown,37,11.6,0,0,0
2023-4-9 9:00,Midtown,59,11.6,0,0,0
2023-4-9 9:00,Suburb,5,11.6,0,0,0
2023-4-9 9:00,Uptown,20,11.6,0,0,0
2023-4-9 10:00,Airport,34,14.2,0,0,0
2023-4-9 10:00,Downtown,27,14.2,0,0,0
2023-4-9 10:00,Midtown,48,14.2,0,0,0
2023-4-9 10:00,Suburb,7,14.2,0,0,0
2023-4-9 10:00,Uptown,14,14.2,0,0,0
2023-4-9 11:00,Airport,24,12.7,0,0,0
2023-4-9 11:00,Downtown,13,12.7,0,0,0
2023-4-9 11:00,Midtown,14,12.7,0,0,0
2023-4-9 11:00,Suburb,3,12.7,0,0,0
2023-4-9 11:00,Uptown,5,12.7,0,0,0
2023-4-9 12:00,Airport,21,12.1,0,0,0
2023-4-9 12:00,Downtown,11,12.1,0,0,0
2023-4-9 12:00,Midtown,20,12.1,0,0,0
2023-4-9 12:00,Suburb,4,12.1,0,0,0
2023-4-9 12:00,Uptown,6,12.1,0,0,0
2023-4-9 13:00,Airport,30,15.3,0,0,0
2023-4-9 13:00,Downtown,9,15.3,0,0,0
2023-4-9 13:00,Midtown,7,15.3,0,0,0
2023-4-9 13:00,Suburb,1,15.3,0,0,0
2023-4-9 13:00,Uptown,5,15.3,0,0,0
2023-4-9 14:00,Airport,29,14.8,0,0,0
2023-4-9 14:00,Downtown,15,14.8,0,0,0
2023-4-9 14:00,Midtown,16,14.8,0,0,0
2023-4-9 14:00,Suburb,1,14.8,0,0,0
2023-4-9 14:00,Uptown,9,14.8,0,0,0
2023-4-9 15:00,Airport,34,16.8,0,0,0
2023-4-9 15:00,Downtown,20,16.8,0,0,0
2023-4-9 15:00,Midtown,33,16.8,0,0,0
2023-4-9 15:00,Suburb,3,16.8,0,0,0
2023-4-9 15:00,Uptown,13,16.8,0,0,0
2023-4-9 16:00,Airport,29,16.1,0,0,0
2023-4-9 16:00,Downtown,35,16.1,0,0,0
2023-4-9 16:00,Midtown,56,16.1,0,0,0
2023-4-9 16:00,Suburb,7,16.1,0,0,0
2023-4-9 16:00,Uptown,23,16.1,0,0,0
2023-4-9 17:00,Airport,47,10.9,1.4,0,1
2023-4-9 17:00,Downtown,62,10.9,1.4,0,1
2023-4-9 17:00,Midtown,101,10.9,1.4,0,1
2023-4-9 17:00,Suburb,10,10.9,1.4,0,1
