Date,Open,High,Low,Close,Volume
2017-08-01,3590.6,3640.28,3590.6,3623.97,3490837
2017-08-02,3627.61,3649.62,3613.56,3634.33,5015191
2017-08-03,3673.55,3673.55,3598.95,3616.67,5250159
2017-08-04,3595.98,3664.38,3595.98,3654.39,3040921
2017-08-07,3650.22,3650.22,3599.39,3613.61,2986349
2017-08-08,3612.26,3667.41,3605.29,3634.53,5089252
2017-08-09,3665.43,3687.41,3630.21,3656.74,4884407
2017-08-10,3650.86,3748.98,3650.86,3701.39,2078915
2017-08-11,3696.13,3830.22,3696.13,3819.49,4122441
2017-08-14,3813.75,3862.08,3795.1,3834.26,3256554
2017-08-16,3834.13,3836.99,3790.72,3814.9,2926310
2017-08-17,3826.02,3868.0,3782.39,3815.93,2662216
2017-08-18,3812.1,3812.1,3742.25,3747.58,3478784
2017-08-21,3749.16,3749.16,3693.07,3717.26,4038284
2017-08-22,3728.79,3737.54,3643.71,3702.57,2863987
2017-08-23,3687.99,3743.11,3637.14,3683.26,3337660
2017-08-24,3729.06,3782.96,3589.06,3691.46,4988878
2017-08-25,3687.03,3695.33,3622.01,3663.78,4479273
2017-08-28,3675.97,3741.22,3672.92,3707.32,3348625
2017-08-29,3715.88,3801.39,3654.24,3709.36,4012683
2017-08-30,3728.27,3762.99,3631.06,3711.02,1835509
2017-08-31,3723.65,3734.54,3660.76,3699.68,1871353
2017-09-01,3700.06,3731.71,3677.61,3711.73,2085891
2017-09-04,3712.73,3751.45,3712.73,3743.75,3485995
2017-09-05,3754.05,3754.05,3690.66,3710.1,5069345
2017-09-06,3756.75,3756.75,3641.32,3685.28,2344598
2017-09-07,3730.96,3730.96,3637.95,3674.99,4609872
2017-09-08,3646.69,3650.91,3585.01,3626.28,5567025
2017-09-11,3582.79,3617.2,3559.01,3591.97,5161733
2017-09-12,3624.86,3624.86,3535.94,3575.13,5359962
2017-09-13,3595.2,3618.23,3595.2,3611.48,4067715
2017-09-14,3625.35,3670.89,3572.08,3623.9,3180121
2017-09-15,3626.31,3694.22,3599.51,3637.24,2343175
2017-09-18,3643.86,3688.46,3643.86,3669.64,2250470
2017-09-19,3671.19,3685.36,3649.31,3666.12,3895923
2017-09-20,3667.29,3723.22,3646.69,3683.88,2887084
2017-09-21,3689.74,3702.71,3640.89,3681.72,2708114
2017-09-22,3699.71,3713.36,3670.52,3698.18,4031601
2017-09-25,3700.33,3723.5,3629.54,3672.8,4213664
2017-09-26,3622.26,3622.26,3547.07,3576.29,4418402
2017-09-27,3581.06,3609.33,3541.59,3572.98,1879545
2017-09-28,3607.06,3657.39,3607.06,3630.86,2285909
2017-09-29,3619.25,3693.85,3619.25,3673.48,6026529
2017-10-03,3673.1,3804.96,3673.1,3787.98,9409687
2017-10-04,3766.59,3949.16,3766.59,3917.33,10588182
2017-10-05,3914.97,3914.97,3799.41,3844.96,15018710
2017-10-06,3788.0,3903.43,3788.0,3859.27,4260017
2017-10-09,3831.63,3891.07,3831.63,3866.16,5108439
2017-10-10,3874.24,3896.65,3827.76,3856.18,4420964
2017-10-11,3861.18,3864.39,3802.17,3839.72,4000413
2017-10-12,3802.15,3879.89,3802.15,3847.73,2084491
2017-10-13,3904.08,3904.08,3853.47,3870.96,4231793
2017-10-16,3872.75,3907.04,3819.4,3863.9,5453716
2017-10-17,3871.15,3871.15,3687.73,3745.63,6354241
2017-10-18,3762.31,3782.52,3713.09,3748.39,3447768
2017-10-19,3712.99,3712.99,3687.33,3691.01,2660116
2017-10-20,3700.6,3716.94,3667.42,3688.23,4155564
2017-10-23,3695.98,3695.98,3605.04,3629.59,6233835
2017-10-24,3636.66,3636.66,3528.62,3575.03,5237082
2017-10-25,3575.31,3653.26,3575.31,3625.57,4886659
2017-10-26,3629.08,3645.12,3565.48,3614.8,3440232
2017-10-27,3627.08,3627.08,3586.79,3604.63,5480083
2017-10-30,3578.02,3647.45,3578.02,3622.14,3839235
2017-10-31,3604.54,3617.51,3590.92,3609.36,4526371
2017-11-01,3611.2,3743.23,3611.2,3694.88,5496879
2017-11-02,3677.23,3728.32,3639.54,3685.81,3845328
2017-11-03,3716.24,3726.51,3687.06,3706.33,2074708
2017-11-06,3705.36,3786.19,3699.25,3744.25,2189076
2017-11-07,3737.34,3850.61,3737.34,3812.3,5474409
2017-11-08,3828.78,3863.62,3719.31,3783.28,5639864
2017-11-09,3761.54,3791.4,3742.62,3767.96,4624662
2017-11-10,3759.4,3836.69,3759.4,3826.63,2962133
2017-11-13,3798.21,3900.33,3798.21,3859.01,5042898
2017-11-14,3874.36,3967.13,3860.51,3906.77,6039173
2017-11-15,3923.07,3923.07,3841.14,3850.1,5543567
2017-11-16,3860.46,3937.18,3860.46,3917.78,4244022
2017-11-17,3889.95,3924.73,3863.48,3891.04,3229165
2017-11-20,3876.67,3962.33,3834.86,3897.52,3178945
2017-11-21,3884.41,3916.65,3865.36,3893.31,3647245
2017-11-22,3909.66,3909.66,3830.85,3857.82,5435900
2017-11-23,3867.31,3867.31,3787.88,3800.0,3040637
2017-11-24,3811.26,3811.26,3713.43,3733.0,2909008
2017-11-27,3741.35,3773.99,3695.26,3736.21,5338535
2017-11-28,3690.31,3710.37,3640.6,3675.58,2098078
2017-11-29,3662.03,3683.27,3579.51,3631.76,4118999
2017-11-30,3613.01,3668.51,3596.14,3625.04,2126745
2017-12-01,3629.09,3629.09,3506.81,3525.44,6805811
2017-12-04,3549.74,3578.01,3512.75,3554.06,3352116
2017-12-05,3555.92,3555.92,3431.99,3461.8,4037029
2017-12-06,3451.72,3493.34,3438.05,3460.76,3928928
2017-12-07,3447.12,3496.94,3437.65,3463.23,2545060
2017-12-08,3480.17,3508.09,3462.55,3489.1,2217759
2017-12-11,3515.18,3518.39,3455.35,3485.93,2563013
2017-12-12,3472.01,3583.81,3472.01,3565.22,4935187
2017-12-13,3507.62,3585.55,3507.62,3575.67,5461630
2017-12-14,3608.14,3626.23,3602.83,3619.08,3756023
2017-12-15,3617.21,3630.31,3548.39,3595.88,2678579
2017-12-18,3623.94,3634.94,3550.67,3599.04,4387547
2017-12-19,3611.8,3675.16,3611.8,3662.29,4703860
2017-12-20,3639.89,3689.82,3629.29,3654.73,2737729
2017-12-21,3633.41,3716.08,3620.08,3664.47,4060799
2017-12-22,3690.67,3752.78,3660.65,3709.68,5281463
2017-12-26,3741.72,3741.72,3668.55,3681.44,4664830
2017-12-27,3652.94,3652.94,3554.12,3595.93,2913831
2017-12-28,3623.59,3632.29,3594.44,3608.01,2448650
2017-12-29,3636.44,3668.29,3620.28,3652.85,3018501
2018-01-01,3649.21,3702.52,3627.26,3653.32,10790205
2018-01-02,3628.88,3763.48,3628.88,3735.43,13552051
2018-01-03,3700.99,3847.09,3700.99,3823.09,9756099
2018-01-04,3821.35,3821.35,3632.88,3661.13,11843705
2018-01-05,3621.43,3621.43,3530.56,3549.29,13483365
2018-01-08,3518.53,3558.6,3518.53,3540.78,2200885
2018-01-09,3536.42,3536.42,3445.99,3459.51,6136875
2018-01-10,3436.98,3466.94,3428.67,3451.16,2724662
2018-01-11,3430.26,3583.31,3430.26,3531.61,2736589
2018-01-12,3531.34,3563.61,3516.84,3536.35,5007571
2018-01-15,3544.02,3611.68,3480.81,3544.42,2251771
2018-01-16,3551.5,3551.5,3438.76,3482.06,4463849
2018-01-17,3470.92,3504.42,3407.71,3452.19,5711915
2018-01-18,3437.07,3474.9,3396.97,3434.23,3443953
2018-01-19,3467.95,3467.95,3398.29,3422.56,4890202
2018-01-22,3431.77,3484.86,3431.77,3480.72,4849727
2018-01-23,3483.91,3561.57,3433.09,3508.07,2296397
2018-01-24,3508.35,3508.35,3436.42,3453.66,4739498
2018-01-25,3473.3,3501.95,3421.04,3465.75,3762265
2018-01-29,3519.09,3542.45,3430.62,3486.63,5712080
2018-01-30,3480.39,3573.62,3480.39,3542.46,6188505
2018-01-31,3546.15,3662.71,3546.15,3621.02,5271905
2018-02-01,3614.79,3614.79,3546.37,3569.74,5542768
2018-02-02,3570.63,3570.63,3495.44,3532.97,3494008
2018-02-05,3577.74,3577.74,3441.41,3467.41,2359289
2018-02-06,3496.58,3496.58,3437.06,3456.22,3355678
2018-02-07,3504.62,3524.84,3434.35,3478.96,5750079
2018-02-08,3489.92,3561.39,3480.37,3527.22,3001300
2018-02-09,3509.0,3528.34,3509.0,3527.18,2966562
2018-02-12,3557.6,3557.6,3478.02,3508.03,3503605
2018-02-13,3505.13,3561.91,3481.78,3515.66,4536350
2018-02-14,3525.81,3547.91,3419.05,3474.73,3975625
2018-02-15,3505.33,3585.87,3505.33,3576.55,2681708
2018-02-16,3551.55,3551.55,3461.18,3499.81,5882425
2018-02-19,3483.45,3548.59,3462.29,3505.54,3021039
2018-02-20,3521.87,3619.75,3521.87,3605.02,6337998
2018-02-21,3581.86,3633.92,3575.88,3605.55,2371231
2018-02-22,3589.55,3640.63,3542.25,3596.14,4016772
2018-02-23,3613.71,3623.59,3510.89,3581.92,3455161
2018-02-26,3583.74,3625.76,3525.29,3569.47,5328709
2018-02-27,3565.81,3665.91,3565.81,3638.25,3193534
2018-02-28,3629.13,3629.13,3485.32,3525.77,5738224
2018-03-01,3540.05,3665.9,3506.95,3601.64,5091262
2018-03-02,3592.5,3592.5,3512.93,3533.62,5784469
2018-03-05,3570.63,3570.63,3494.0,3517.07,2171657
2018-03-06,3511.47,3546.19,3444.37,3496.11,4735349
2018-03-07,3496.52,3581.17,3459.72,3525.09,2855479
2018-03-08,3507.39,3507.39,3415.27,3446.4,4934898
2018-03-09,3500.57,3500.57,3463.25,3472.32,2138917
2018-03-12,3540.3,3603.4,3516.5,3567.43,6113434
2018-03-13,3572.51,3572.51,3469.27,3499.52,6038213
2018-03-14,3491.34,3532.45,3477.41,3508.99,4836653
2018-03-15,3554.17,3554.17,3449.55,3476.65,4458127
2018-03-16,3501.91,3524.6,3467.27,3501.03,2166040
2018-03-19,3533.95,3607.28,3440.94,3498.64,2593195
2018-03-20,3510.12,3510.12,3443.26,3467.39,5317472
2018-03-21,3478.67,3560.62,3432.8,3491.25,3403005
2018-03-22,3458.5,3642.62,3458.5,3579.62,4007909
2018-03-23,3495.9,3591.15,3495.9,3573.81,3981979
2018-03-26,3566.01,3618.27,3566.01,3606.42,5771978
2018-03-27,3612.04,3612.04,3514.5,3541.31,5099838
2018-03-28,3557.86,3557.86,3440.55,3494.07,4991321
2018-03-29,3510.34,3535.25,3484.61,3517.35,3351965
2018-03-30,3510.87,3631.05,3510.87,3594.12,4481724
2018-04-02,3566.75,3716.24,3566.75,3680.49,6928480
2018-04-03,3674.69,3674.69,3618.09,3638.93,6076981
2018-04-04,3644.04,3735.04,3644.04,3701.32,14111936
2018-04-05,3742.94,3768.81,3722.64,3739.48,5333606
2018-04-06,3749.73,3749.73,3625.76,3686.65,5115104
2018-04-09,3702.87,3702.87,3617.89,3658.89,3204214
2018-04-10,3663.2,3714.99,3609.24,3672.69,5580960
2018-04-11,3664.37,3687.18,3631.39,3650.42,3612336
2018-04-12,3610.97,3683.53,3610.97,3647.22,4115754
2018-04-13,3665.0,3776.02,3665.0,3758.26,5495892
2018-04-16,3763.6,3763.6,3733.49,3741.7,4214639
2018-04-17,3728.73,3755.37,3676.33,3723.11,3794278
2018-04-18,3749.42,3749.42,3667.55,3689.54,3639269
2018-04-19,3674.9,3823.53,3656.8,3728.17,4419709
2018-04-20,3743.74,3743.74,3711.37,3722.63,4244786
2018-04-23,3708.91,3713.11,3646.26,3685.25,3759796
2018-04-24,3686.84,3774.49,3686.84,3753.6,2399425
2018-04-25,3760.32,3878.44,3760.32,3828.39,6224175
2018-04-26,3764.64,3824.37,3764.64,3796.4,3243496
2018-04-27,3778.04,3778.04,3675.43,3701.18,5558079
2018-04-30,3700.9,3796.27,3700.9,3749.87,5277132
2018-05-01,3749.69,3749.69,3689.12,3714.11,2946308
2018-05-02,3757.05,3764.84,3739.7,3755.41,2142991
2018-05-03,3754.9,3754.9,3620.14,3652.02,6291245
2018-05-04,3663.52,3740.95,3663.52,3701.49,2383772
2018-05-07,3704.64,3704.64,3594.85,3635.21,2813125
2018-05-08,3643.28,3700.29,3622.94,3672.58,5026853
2018-05-09,3687.85,3725.15,3624.72,3673.5,3731707
2018-05-10,3636.11,3659.15,3570.72,3624.62,5310619
2018-05-11,3638.13,3638.92,3571.13,3607.77,2803807
2018-05-14,3635.94,3659.2,3629.16,3639.01,3344185
2018-05-15,3619.69,3700.07,3592.65,3644.59,5080558
2018-05-16,3703.82,3703.82,3664.62,3674.59,2310187
2018-05-17,3723.55,3783.41,3723.55,3776.45,5533535
2018-05-18,3796.46,3796.46,3649.27,3697.71,4130160
2018-05-21,3656.19,3827.35,3656.19,3777.92,6276970
2018-05-22,3792.29,3801.39,3763.13,3783.63,2250569
2018-05-23,3773.25,3778.34,3664.29,3736.21,4892024
2018-05-24,3733.51,3733.51,3645.16,3666.81,2227349
2018-05-25,3678.12,3678.12,3659.24,3660.95,4247847
2018-05-28,3621.48,3736.53,3621.48,3704.71,5433409
2018-05-29,3709.81,3718.61,3671.78,3698.28,3698266
2018-05-30,3692.1,3814.56,3692.1,3776.71,4683364
2018-05-31,3755.0,3755.0,3653.11,3700.17,4644584
2018-06-01,3704.19,3724.46,3679.28,3703.43,2122851
2018-06-04,3698.45,3698.45,3603.68,3634.98,3089049
2018-06-05,3674.26,3692.51,3608.41,3653.66,5517925
2018-06-06,3673.84,3778.17,3614.53,3699.21,4516044
2018-06-07,3690.52,3690.52,3677.21,3677.6,3330057
2018-06-08,3727.85,3727.85,3515.29,3547.38,2939639
2018-06-11,3564.96,3581.54,3532.16,3553.89,2773310
2018-06-12,3563.13,3616.25,3520.77,3575.8,5588650
2018-06-13,3580.27,3613.79,3568.46,3596.22,2783117
2018-06-14,3605.85,3685.94,3605.85,3658.62,4785286
2018-06-15,3680.49,3680.49,3585.73,3607.6,5794511
2018-06-18,3626.75,3692.09,3581.2,3638.53,3623167
2018-06-19,3625.54,3769.47,3625.54,3699.46,3323193
2018-06-20,3706.46,3706.46,3585.32,3607.52,3010579
2018-06-21,3586.87,3633.13,3586.87,3623.85,3102802
2018-06-22,3611.71,3633.28,3559.33,3602.07,4259681
2018-06-25,3607.48,3626.42,3536.57,3594.54,4406311
2018-06-26,3635.01,3661.8,3565.35,3612.22,5096227
2018-06-27,3602.12,3643.17,3529.73,3587.76,2488073
2018-06-28,3577.49,3577.49,3544.03,3554.0,5244633
2018-06-29,3566.67,3610.53,3505.06,3559.43,4144919
2018-07-02,3551.78,3551.78,3426.9,3430.68,11366122
2018-07-03,3422.54,3422.54,3288.01,3310.08,9883866
2018-07-04,3314.41,3472.06,3314.41,3407.93,11211918
2018-07-05,3402.56,3447.44,3397.69,3421.45,13958674
2018-07-06,3437.18,3437.18,3335.71,3342.38,3778217
2018-07-09,3328.13,3328.13,3296.44,3307.5,4107062
2018-07-10,3343.99,3379.53,3331.38,3362.96,3861104
2018-07-11,3401.93,3401.93,3294.12,3316.93,3962158
2018-07-12,3308.16,3377.38,3208.33,3295.53,4300023
2018-07-13,3279.68,3341.99,3279.68,3320.31,5272061
2018-07-16,3324.41,3379.68,3324.41,3353.57,5636869
2018-07-17,3361.0,3364.88,3312.16,3341.93,4835484
2018-07-18,3381.7,3381.7,3305.81,3314.14,4791161
2018-07-19,3295.06,3438.47,3295.06,3380.3,3905099
2018-07-20,3385.08,3513.81,3385.08,3466.14,3667892
2018-07-23,3482.2,3523.68,3482.2,3510.35,5948720
2018-07-24,3475.03,3541.85,3474.34,3514.72,3884021
2018-07-25,3535.5,3535.5,3464.93,3475.12,3561191
2018-07-26,3487.82,3487.82,3398.55,3434.89,3290560
2018-07-27,3439.88,3466.5,3439.88,3463.63,3364582
2018-07-30,3501.96,3516.81,3438.08,3480.63,2345497
2018-07-31,3458.0,3573.01,3458.0,3549.1,5572755
2018-08-01,3524.58,3586.55,3524.58,3581.59,4789018
2018-08-02,3572.39,3572.39,3469.72,3506.41,6024772
2018-08-03,3513.48,3604.52,3513.48,3561.73,4591290
2018-08-06,3550.16,3550.16,3478.0,3508.58,2440373
2018-08-07,3521.79,3528.92,3470.94,3489.89,1900205
2018-08-08,3522.32,3522.32,3478.88,3502.29,3749993
2018-08-09,3557.74,3638.06,3555.65,3600.32,6440406
2018-08-10,3604.01,3789.32,3604.01,3760.85,6788796
2018-08-13,3748.9,3814.19,3748.9,3789.22,4773791
2018-08-14,3774.49,3829.48,3747.07,3779.69,1896908
2018-08-16,3768.3,3834.22,3768.3,3808.17,3655701
2018-08-17,3834.06,3911.14,3816.38,3859.49,2510945
2018-08-20,3841.08,3906.99,3772.86,3838.5,2915173
2018-08-21,3857.74,3971.71,3857.74,3935.16,5129542
2018-08-22,3911.31,3972.62,3911.31,3948.03,2616628
2018-08-23,3924.84,4013.04,3924.84,3975.74,5066957
2018-08-24,4002.3,4060.0,3968.9,4016.98,2864832
2018-08-27,4035.23,4084.74,3995.19,4036.87,3687536
2018-08-28,4054.53,4154.89,4040.59,4084.49,5548436
2018-08-29,4087.6,4099.93,4011.95,4049.4,4451223
2018-08-30,4078.27,4078.27,3966.5,4017.95,2194978
2018-08-31,3992.76,4017.83,3902.28,3960.28,4074234
2018-09-03,3946.85,4014.3,3931.95,3980.89,2509472
2018-09-04,3986.3,4034.34,3986.3,4024.5,3581931
2018-09-05,4023.62,4100.03,3997.11,4050.49,2482105
2018-09-06,4063.73,4165.77,4063.73,4145.65,6650327
2018-09-07,4148.88,4183.79,4130.83,4149.68,3293916
2018-09-10,4155.31,4206.81,4155.31,4184.59,4658928
2018-09-11,4179.74,4184.41,4087.76,4120.84,2653486
2018-09-12,4132.39,4132.39,4073.17,4098.71,2491075
2018-09-13,4110.2,4173.95,4110.2,4138.83,5717596
2018-09-14,4117.15,4192.71,4117.15,4192.38,2967953
2018-09-17,4254.62,4254.62,4152.71,4171.14,3486799
2018-09-18,4206.69,4206.69,4136.03,4167.17,3000635
2018-09-19,4191.79,4191.79,4057.1,4078.82,5193934
2018-09-20,4090.83,4090.83,4027.29,4058.64,2450822
2018-09-21,4098.82,4173.38,4075.71,4113.49,5518916
2018-09-24,4049.17,4157.14,4049.17,4142.71,4259433
2018-09-25,4126.89,4242.02,4074.08,4171.96,5475716
2018-09-26,4177.66,4187.12,4154.39,4175.07,4331342
2018-09-27,4172.05,4226.3,4084.09,4175.69,2074010
2018-09-28,4198.55,4198.55,4122.38,4141.47,3811013
2018-10-01,4174.27,4174.27,4056.68,4095.23,6855168
2018-10-03,4154.14,4232.76,4154.14,4201.47,10136118
2018-10-04,4201.93,4201.93,3942.72,3990.99,13760599
2018-10-05,3994.58,4189.71,3994.58,4136.31,14903468
2018-10-08,4144.09,4151.87,4067.08,4104.65,3533133
2018-10-09,4117.03,4117.03,4006.72,4055.27,3031552
2018-10-10,4062.07,4127.79,4062.07,4094.85,4508259
2018-10-11,4104.77,4111.1,4035.97,4072.58,4183131
2018-10-12,4092.94,4168.44,4092.94,4137.29,5954222
2018-10-15,4138.9,4235.58,4119.02,4169.1,4991734
2018-10-16,4176.5,4219.99,4176.5,4209.2,3950922
2018-10-17,4190.89,4190.89,4108.75,4128.92,3280670
2018-10-18,4167.3,4262.14,4140.68,4199.18,3248863
2018-10-19,4214.57,4233.5,4210.03,4218.95,4553113
2018-10-22,4234.92,4234.92,4175.83,4193.13,3160384
2018-10-23,4187.51,4253.22,4171.04,4201.76,3275805
2018-10-24,4168.46,4168.46,4063.7,4097.48,2450403
2018-10-25,4136.34,4136.34,4119.14,4121.13,3310767
2018-10-26,4127.53,4127.53,4045.56,4066.07,5913769
2018-10-29,4122.64,4122.64,3958.78,3985.2,4556062
2018-10-30,3988.68,3988.68,3867.45,3900.47,4198989
2018-10-31,3896.38,4030.02,3896.38,3961.42,2805855
2018-11-01,3969.74,3969.74,3885.24,3926.72,3308321
2018-11-02,3909.41,4017.49,3909.41,4015.16,6593481
2018-11-05,4048.28,4048.28,3938.4,3981.22,2703762
2018-11-06,3984.75,3984.75,3863.39,3886.26,4227261
2018-11-07,3869.94,3890.46,3760.28,3825.71,4186601
2018-11-08,3821.95,3931.45,3821.95,3892.09,5117010
2018-11-09,3937.56,3937.56,3865.27,3887.68,4305033
2018-11-12,3892.92,3894.11,3785.43,3854.15,4979378
2018-11-13,3867.65,3867.65,3860.95,3862.97,2418520
2018-11-14,3849.61,3934.59,3849.61,3890.3,3037074
2018-11-15,3897.65,4016.99,3897.65,3951.36,2602346
2018-11-16,3962.36,4064.48,3962.36,4035.63,2673616
2018-11-19,4049.42,4049.42,3961.7,4011.47,4714996
2018-11-20,4030.75,4030.75,3894.9,3937.2,4421614
2018-11-21,3910.63,3947.03,3880.07,3914.61,2827949
2018-11-22,3896.37,3944.03,3896.37,3929.07,4996885
2018-11-23,3927.71,3927.71,3848.51,3880.18,4215637
2018-11-26,3855.87,3856.06,3796.25,3824.5,4032681
2018-11-27,3816.35,3886.63,3806.98,3843.1,3146896
2018-11-28,3837.32,3893.25,3782.28,3840.67,1978125
2018-11-29,3837.16,3911.04,3804.13,3842.63,4481507
2018-11-30,3824.2,3824.2,3787.4,3805.86,3275051
2018-12-03,3835.19,3835.19,3758.8,3789.97,3185802
2018-12-04,3781.99,3783.64,3712.9,3741.12,5348752
2018-12-05,3725.5,3851.73,3718.54,3787.93,5961895
2018-12-06,3785.29,3870.07,3785.29,3843.02,4401246
2018-12-07,3828.81,3828.81,3727.76,3747.72,2748890
2018-12-10,3763.37,3763.37,3682.82,3695.39,3967790
2018-12-11,3746.77,3746.77,3587.28,3618.16,3562755
2018-12-12,3590.51,3603.9,3564.37,3585.41,4738443
2018-12-13,3586.6,3603.42,3559.78,3581.4,4029561
2018-12-14,3607.01,3607.01,3486.72,3512.48,3133199
2018-12-17,3500.85,3507.74,3437.12,3463.81,2519466
2018-12-18,3457.43,3480.36,3373.63,3415.3,4733327
2018-12-19,3418.39,3435.59,3415.74,3425.38,3441804
2018-12-20,3457.64,3457.64,3413.5,3428.87,4419676
2018-12-21,3430.69,3430.69,3384.13,3397.83,5851235
2018-12-24,3374.19,3428.13,3371.91,3403.01,4905930
2018-12-26,3391.36,3391.36,3363.88,3377.14,2285784
2018-12-27,3365.07,3450.64,3301.34,3364.46,3913337
2018-12-28,3351.93,3519.46,3351.93,3446.82,5790703
2018-12-31,3453.03,3522.31,3453.03,3508.23,3843867
2019-01-01,3523.18,3523.18,3372.42,3374.41,9169027
2019-01-02,3343.93,3523.19,3343.93,3481.26,15493963
2019-01-03,3487.82,3610.69,3487.82,3590.61,9674087
2019-01-04,3579.8,3618.34,3579.8,3608.47,11283157
2019-01-07,3621.65,3621.65,3494.97,3548.33,2540575
2019-01-08,3539.62,3539.62,3486.0,3502.93,3576529
2019-01-09,3522.49,3590.17,3522.49,3553.01,3682003
2019-01-10,3529.6,3594.18,3529.6,3566.7,1938689
2019-01-11,3566.38,3628.71,3559.76,3597.98,3407595
2019-01-14,3603.59,3645.34,3590.39,3611.72,4330881
2019-01-15,3638.26,3667.83,3580.98,3631.65,4767104
2019-01-16,3648.89,3648.89,3537.57,3564.39,4122487
2019-01-17,3540.26,3683.62,3540.26,3616.83,4617038
2019-01-18,3603.14,3736.77,3603.14,3679.85,4539717
2019-01-21,3687.77,3687.77,3660.34,3664.54,2128675
2019-01-22,3650.92,3711.51,3589.0,3662.49,5206384
2019-01-23,3623.19,3623.19,3518.32,3584.17,4540692
2019-01-24,3558.1,3630.74,3558.1,3610.15,2502604
2019-01-25,3615.94,3643.4,3615.94,3642.86,4079589
2019-01-28,3641.01,3656.75,3607.61,3636.22,4763595
2019-01-29,3621.71,3704.17,3621.71,3693.64,5162863
2019-01-30,3707.5,3715.91,3638.08,3676.55,2007248
2019-01-31,3680.98,3741.41,3648.93,3705.8,4771774
2019-02-01,3730.35,3730.35,3626.0,3656.79,5386742
2019-02-04,3700.03,3705.62,3608.51,3652.11,5018108
2019-02-05,3658.62,3665.12,3620.01,3643.37,2502703
2019-02-06,3659.07,3702.61,3595.8,3655.05,2630644
2019-02-07,3651.61,3691.38,3593.77,3636.32,2127049
2019-02-08,3654.98,3674.39,3599.89,3633.45,3458011
2019-02-11,3638.57,3716.5,3625.32,3672.02,4483342
2019-02-12,3716.79,3719.02,3603.14,3649.75,4723372
2019-02-13,3650.43,3650.43,3541.69,3567.84,2473294
2019-02-14,3578.55,3715.33,3578.55,3655.41,5932731
2019-02-15,3675.48,3759.86,3675.48,3729.94,4011303
2019-02-18,3767.42,3767.42,3624.98,3658.92,3011300
2019-02-19,3669.97,3739.0,3650.46,3694.43,3477238
2019-02-20,3689.75,3698.06,3613.84,3668.6,4551662
2019-02-21,3624.5,3682.64,3624.5,3682.32,2762779
2019-02-22,3687.49,3715.82,3687.49,3701.35,2376928
2019-02-25,3693.24,3718.56,3646.56,3685.69,5444051
2019-02-26,3692.54,3692.54,3627.17,3645.43,2546816
2019-02-27,3630.17,3630.17,3593.46,3610.37,3209580
2019-02-28,3595.26,3595.88,3540.14,3564.24,2218843
2019-03-01,3564.32,3564.32,3503.11,3526.48,5634295
2019-03-04,3542.1,3542.1,3498.52,3519.81,3174432
2019-03-05,3523.08,3523.08,3427.2,3484.72,4844476
2019-03-06,3491.02,3550.22,3487.86,3518.17,3420383
2019-03-07,3515.58,3602.89,3515.58,3591.59,6074120
2019-03-08,3575.04,3597.35,3536.05,3566.2,2131434
2019-03-11,3593.25,3616.07,3519.64,3574.76,4276733
2019-03-12,3552.26,3609.64,3552.26,3599.95,3155845
2019-03-13,3618.17,3649.07,3592.32,3623.92,4729498
2019-03-14,3614.16,3687.98,3569.08,3627.95,5400418
2019-03-15,3653.97,3732.46,3625.18,3669.48,5716214
2019-03-18,3655.78,3700.87,3655.78,3690.77,4418986
2019-03-19,3679.55,3679.55,3615.69,3627.01,2587764
2019-03-20,3662.2,3681.8,3650.98,3671.32,2930519
2019-03-21,3708.17,3727.77,3702.53,3717.11,5092879
2019-03-22,3726.8,3726.8,3646.69,3681.29,5881658
2019-03-25,3700.99,3735.92,3652.88,3679.75,4415709
2019-03-26,3664.7,3718.23,3664.7,3715.14,2185864
2019-03-27,3741.71,3741.71,3678.83,3704.44,2045021
2019-03-28,3740.39,3764.73,3740.39,3760.27,5516762
2019-03-29,3803.24,3907.44,3803.24,3888.66,6152296
2019-04-01,3901.3,3958.82,3895.98,3919.95,12068513
2019-04-02,3900.69,3932.77,3900.69,3922.75,6040167
2019-04-03,3885.68,4024.59,3885.68,3988.73,5474034
2019-04-04,3975.72,4024.75,3947.13,3990.3,9583680
2019-04-05,3984.05,4066.57,3984.05,4040.45,13485055
2019-04-08,4069.87,4179.48,4069.87,4133.87,3571418
2019-04-09,4173.89,4185.19,4147.26,4165.24,4486450
2019-04-10,4144.41,4216.03,4144.41,4176.19,3378335
2019-04-11,4208.54,4208.54,4096.15,4148.39,2492089
2019-04-12,4142.75,4142.75,4016.51,4049.74,4347185
2019-04-15,4049.71,4049.71,3975.55,4006.75,5661818
2019-04-16,4040.78,4041.84,3974.97,4007.18,4178605
2019-04-17,4021.92,4071.52,4007.94,4051.88,4546315
2019-04-18,4050.51,4068.09,4034.54,4051.15,4164019
2019-04-19,4010.58,4121.65,4007.83,4069.7,3250498
2019-04-22,4062.12,4084.85,4014.32,4044.4,4559638
2019-04-23,4027.6,4173.5,4027.6,4143.65,4922865
2019-04-24,4174.63,4174.63,4074.38,4084.78,4115218
2019-04-25,4100.02,4100.02,4001.93,4045.0,5009736
2019-04-26,4102.88,4102.88,3992.62,4021.36,3689118
2019-04-29,4053.69,4109.74,3988.23,4048.1,4803336
2019-04-30,4030.02,4031.29,3942.41,3989.42,5724963
2019-05-01,3997.53,4019.65,3972.35,3997.2,2365916
2019-05-02,3966.73,4030.47,3966.73,4006.63,2230067
