datetime,demand_MW,temperature,humidity,wind_speed,pressure,precipitation,holiday,weekend,hour,day_of_week,month,season
2022-03-03 16:00:00,3789.9,21.6,68.1,8.2,1017.3,0.0,0,0,16,3,3,Spring
2022-03-03 17:00:00,3545.2,17.3,57.6,19.9,1015.0,0.0,0,0,17,3,3,Spring
2022-03-03 18:00:00,3940.3,17.5,62.4,2.7,1016.1,0.0,0,0,18,3,3,Spring
2022-03-03 19:00:00,4013.8,16.1,71.2,13.7,1016.5,0.7,0,0,19,3,3,Spring
2022-03-03 20:00:00,4231.1,15.1,75.1,8.5,1009.9,0.0,0,0,20,3,3,Spring
2022-03-03 21:00:00,4035.3,12.3,61.5,10.4,1033.3,7.4,0,0,21,3,3,Spring
2022-03-03 22:00:00,3137.8,11.9,68.1,3.5,1002.0,0.0,0,0,22,3,3,Spring
2022-03-03 23:00:00,2995.8,11.5,72.9,12.0,999.5,0.0,0,0,23,3,3,Spring
2022-03-04 00:00:00,2249.9,11.8,68.4,14.9,1022.6,0.0,0,0,0,4,3,Spring
2022-03-04 01:00:00,2366.6,10.4,67.0,7.4,1019.2,13.3,0,0,1,4,3,Spring
2022-03-04 02:00:00,2306.5,12.2,69.8,10.9,1007.9,0.0,0,0,2,4,3,Spring
2022-03-04 03:00:00,2197.9,16.1,62.6,9.7,1022.3,0.0,0,0,3,4,3,Spring
2022-03-04 04:00:00,2086.7,11.2,79.2,4.4,1008.3,0.0,0,0,4,4,3,Spring
2022-03-04 05:00:00,3129.3,17.0,67.9,16.0,1019.2,0.0,0,0,5,4,3,Spring
2022-03-04 06:00:00,3081.3,19.2,65.1,6.6,1012.6,0.8,0,0,6,4,3,Spring
2022-03-04 07:00:00,3321.6,19.3,49.9,8.4,1019.3,0.0,0,0,7,4,3,Spring
2022-03-04 08:00:00,3825.6,19.4,67.5,9.3,1028.3,0.0,0,0,8,4,3,Spring
2022-03-04 09:00:00,4020.8,21.9,64.3,2.6,1012.7,0.0,0,0,9,4,3,Spring
2022-03-04 10:00:00,3572.1,23.2,60.9,4.6,1017.1,0.0,0,0,10,4,3,Spring
2022-03-04 11:00:00,4101.1,21.8,68.0,17.4,1022.2,0.0,0,0,11,4,3,Spring
2022-03-04 12:00:00,3433.6,23.4,67.3,14.8,1005.0,0.0,0,0,12,4,3,Spring
2022-03-04 13:00:00,3392.7,22.4,62.9,11.4,1010.8,0.0,0,0,13,4,3,Spring
2022-03-04 14:00:00,3582.6,22.6,72.2,17.7,1005.1,0.0,0,0,14,4,3,Spring
2022-03-04 15:00:00,3587.2,25.4,72.8,7.2,1004.1,0.0,0,0,15,4,3,Spring
2022-03-04 16:00:00,3770.6,22.7,71.3,5.6,1022.5,0.0,0,0,16,4,3,Spring
2022-03-04 17:00:00,3701.2,20.3,58.3,11.7,1002.8,0.0,0,0,17,4,3,Spring
2022-03-04 18:00:00,4035.5,20.1,77.3,10.8,1018.3,0.0,0,0,18,4,3,Spring
2022-03-04 19:00:00,4016.4,15.8,61.3,6.9,1011.1,0.0,0,0,19,4,3,Spring
2022-03-04 20:00:00,3994.7,14.6,59.4,10.3,1020.6,0.5,0,0,20,4,3,Spring
2022-03-04 21:00:00,4001.2,14.1,74.3,20.0,1014.9,0.0,0,0,21,4,3,Spring
2022-03-04 22:00:00,2882.3,13.2,64.9,18.5,1020.3,0.0,0,0,22,4,3,Spring
2022-03-04 23:00:00,2682.9,12.4,54.2,10.0,1021.0,0.0,0,0,23,4,3,Spring
2022-03-05 00:00:00,1628.0,14.9,67.6,3.0,1009.3,2.4,0,1,0,5,3,Spring
2022-03-05 01:00:00,1656.7,13.2,49.8,14.7,1014.5,0.0,0,1,1,5,3,Spring
2022-03-05 02:00:00,1772.3,11.6,63.1,8.7,1009.0,0.0,0,1,2,5,3,Spring
2022-03-05 03:00:00,1907.8,15.0,63.9,12.0,1013.6,0.0,0,1,3,5,3,Spring
2022-03-05 04:00:00,1631.1,15.8,70.8,12.6,1025.6,0.0,0,1,4,5,3,Spring
2022-03-05 05:00:00,2868.2,16.9,84.0,15.3,1015.2,0.0,0,1,5,5,3,Spring
2022-03-05 06:00:00,3039.5,17.0,61.4,19.4,1014.7,0.0,0,1,6,5,3,Spring
2022-03-05 07:00:00,2610.2,20.3,55.9,11.6,1011.4,0.0,0,1,7,5,3,Spring
2022-03-05 08:00:00,3671.6,19.8,79.1,1.9,1013.0,0.0,0,1,8,5,3,Spring
2022-03-05 09:00:00,3857.4,21.8,63.0,18.3,1011.5,0.0,0,1,9,5,3,Spring
2022-03-05 10:00:00,3533.0,23.6,63.8,5.9,1017.9,0.0,0,1,10,5,3,Spring
2022-03-05 11:00:00,3627.7,21.7,59.6,14.3,1001.1,0.0,0,1,11,5,3,Spring
2022-03-05 12:00:00,3456.4,24.7,67.0,9.1,1025.8,0.0,0,1,12,5,3,Spring
2022-03-05 13:00:00,3292.4,21.3,63.5,11.7,1016.5,0.9,0,1,13,5,3,Spring
2022-03-05 14:00:00,3246.1,24.2,70.6,5.9,1009.2,3.9,0,1,14,5,3,Spring
2022-03-05 15:00:00,3389.0,23.5,68.3,9.0,1016.5,0.0,0,1,15,5,3,Spring
2022-03-05 16:00:00,3460.7,21.1,69.5,13.2,1011.9,0.0,0,1,16,5,3,Spring
2022-03-05 17:00:00,3315.6,17.9,69.0,10.9,1005.9,0.0,0,1,17,5,3,Spring
2022-03-05 18:00:00,3634.2,20.9,79.3,15.0,1015.3,0.0,0,1,18,5,3,Spring
2022-03-05 19:00:00,3634.9,15.9,54.3,19.2,1021.6,0.0,0,1,19,5,3,Spring
2022-03-05 20:00:00,3744.5,14.8,71.6,19.9,1016.0,0.0,0,1,20,5,3,Spring
2022-03-05 21:00:00,3416.0,14.5,54.4,10.7,1013.6,0.0,0,1,21,5,3,Spring
2022-03-05 22:00:00,2894.9,13.2,64.2,22.9,1023.3,0.0,0,1,22,5,3,Spring
2022-03-05 23:00:00,2772.5,12.2,63.8,1.9,992.4,0.0,0,1,23,5,3,Spring
2022-03-06 00:00:00,1782.9,10.8,76.0,4.6,1002.2,0.0,0,1,0,6,3,Spring
2022-03-06 01:00:00,1947.9,11.6,71.9,7.1,1003.8,0.0,0,1,1,6,3,Spring
2022-03-06 02:00:00,1996.0,12.2,58.7,7.1,1004.3,0.0,0,1,2,6,3,Spring
2022-03-06 03:00:00,1703.9,11.4,58.4,7.9,1007.3,1.0,0,1,3,6,3,Spring
2022-03-06 04:00:00,1789.2,13.8,74.9,5.8,1010.6,0.0,0,1,4,6,3,Spring
2022-03-06 05:00:00,3134.1,15.7,52.6,20.9,1025.1,0.0,0,1,5,6,3,Spring
2022-03-06 06:00:00,2786.4,18.5,65.3,6.5,1015.5,0.0,0,1,6,6,3,Spring
2022-03-06 07:00:00,2990.4,22.1,61.7,10.5,1012.5,0.0,0,1,7,6,3,Spring
2022-03-06 08:00:00,3779.8,21.4,81.3,8.2,1019.8,0.0,0,1,8,6,3,Spring
2022-03-06 09:00:00,3700.5,24.5,60.0,3.5,1020.6,0.0,0,1,9,6,3,Spring
2022-03-06 10:00:00,3387.9,23.4,51.2,4.3,1008.1,0.0,0,1,10,6,3,Spring
2022-03-06 11:00:00,3594.9,23.2,62.0,11.6,1008.4,0.5,0,1,11,6,3,Spring
2022-03-06 12:00:00,3251.8,24.4,70.4,19.1,1014.7,0.0,0,1,12,6,3,Spring
2022-03-06 13:00:00,3351.1,26.2,77.6,0.7,990.9,0.0,0,1,13,6,3,Spring
2022-03-06 14:00:00,3419.6,24.0,68.9,23.3,997.2,0.0,0,1,14,6,3,Spring
2022-03-06 15:00:00,3296.8,20.3,55.7,8.5,1014.6,0.0,0,1,15,6,3,Spring
2022-03-06 16:00:00,3394.8,19.8,64.4,3.8,1008.7,0.0,0,1,16,6,3,Spring
2022-03-06 17:00:00,3421.1,18.9,78.5,12.6,1021.4,0.0,0,1,17,6,3,Spring
2022-03-06 18:00:00,3566.9,18.5,77.8,9.8,994.9,0.0,0,1,18,6,3,Spring
2022-03-06 19:00:00,3731.3,16.5,63.8,18.2,1014.1,6.3,0,1,19,6,3,Spring
2022-03-06 20:00:00,3645.4,13.7,71.7,15.3,1021.0,0.0,0,1,20,6,3,Spring
2022-03-06 21:00:00,3756.3,14.7,72.2,1.4,1026.7,0.0,0,1,21,6,3,Spring
2022-03-06 22:00:00,2748.6,10.0,67.5,13.1,1030.7,0.4,0,1,22,6,3,Spring
2022-03-06 23:00:00,2740.9,10.2,66.7,10.0,1020.7,4.1,0,1,23,6,3,Spring
2022-03-07 00:00:00,2192.3,14.1,56.3,4.8,1023.0,5.3,0,0,0,0,3,Spring
2022-03-07 01:00:00,2025.3,14.1,63.5,21.4,1016.8,0.0,0,0,1,0,3,Spring
2022-03-07 02:00:00,2120.6,13.3,57.3,4.1,1030.5,0.0,0,0,2,0,3,Spring
2022-03-07 03:00:00,2203.0,15.2,70.0,17.2,999.4,0.0,0,0,3,0,3,Spring
2022-03-07 04:00:00,2133.7,13.0,60.6,10.4,1013.5,0.0,0,0,4,0,3,Spring
2022-03-07 05:00:00,3163.5,16.7,56.2,2.6,1019.9,0.0,0,0,5,0,3,Spring
2022-03-07 06:00:00,3056.1,16.5,40.5,12.1,999.4,0.0,0,0,6,0,3,Spring
2022-03-07 07:00:00,3096.0,18.8,85.1,3.9,1013.2,0.0,0,0,7,0,3,Spring
2022-03-07 08:00:00,3802.8,22.1,67.4,15.6,1015.8,0.0,0,0,8,0,3,Spring
2022-03-07 09:00:00,3677.3,22.7,67.5,7.8,1016.0,0.0,0,0,9,0,3,Spring
2022-03-07 10:00:00,3737.1,22.3,63.4,26.2,1021.2,0.0,0,0,10,0,3,Spring
2022-03-07 11:00:00,3817.9,23.9,67.4,10.6,1019.4,0.0,0,0,11,0,3,Spring
2022-03-07 12:00:00,3641.7,23.5,60.1,7.4,1006.6,0.0,0,0,12,0,3,Spring
2022-03-07 13:00:00,3439.2,23.1,78.5,9.0,1009.9,0.0,0,0,13,0,3,Spring
2022-03-07 14:00:00,3636.5,23.8,60.7,2.6,1019.8,0.0,0,0,14,0,3,Spring
2022-03-07 15:00:00,3722.5,21.3,67.5,12.9,1016.9,0.0,0,0,15,0,3,Spring
2022-03-07 16:00:00,3576.6,21.2,72.0,15.7,1007.9,0.0,0,0,16,0,3,Spring
2022-03-07 17:00:00,3607.3,21.6,74.0,6.2,1001.1,0.7,0,0,17,0,3,Spring
2022-03-07 18:00:00,4115.7,18.7,58.2,11.5,1019.3,0.0,0,0,18,0,3,Spring
2022-03-07 19:00:00,3728.4,14.5,65.0,6.5,1020.9,5.7,0,0,19,0,3,Spring
2022-03-07 20:00:00,4069.2,15.5,57.4,10.8,1009.4,0.0,0,0,20,0,3,Spring
2022-03-07 21:00:00,3932.6,13.1,69.3,14.0,1015.1,0.0,0,0,21,0,3,Spring
2022-03-07 22:00:00,2862.7,12.7,76.9,2.2,1012.0,0.2,0,0,22,0,3,Spring
2022-03-07 23:00:00,2818.6,11.6,60.4,14.1,1005.6,0.0,0,0,23,0,3,Spring
2022-03-08 00:00:00,1804.8,11.6,65.4,3.8,1015.3,0.0,1,0,0,1,3,Spring
2022-03-08 01:00:00,1793.3,13.1,64.3,5.7,1012.2,0.0,1,0,1,1,3,Spring
2022-03-08 02:00:00,1820.8,12.4,56.4,12.6,1017.0,0.0,1,0,2,1,3,Spring
2022-03-08 03:00:00,2001.6,13.7,71.0,13.7,1013.8,0.0,1,0,3,1,3,Spring
2022-03-08 04:00:00,1739.5,12.8,54.3,15.1,1019.4,3.0,1,0,4,1,3,Spring
2022-03-08 05:00:00,2912.7,16.3,70.5,8.8,1027.1,0.0,1,0,5,1,3,Spring
2022-03-08 06:00:00,2906.5,18.0,64.7,8.8,1027.4,0.0,1,0,6,1,3,Spring
2022-03-08 07:00:00,2697.7,17.0,65.3,9.4,1003.2,0.0,1,0,7,1,3,Spring
2022-03-08 08:00:00,3442.4,20.5,72.1,12.2,1014.5,0.0,1,0,8,1,3,Spring
2022-03-08 09:00:00,3503.7,22.6,77.8,5.1,1015.8,0.0,1,0,9,1,3,Spring
2022-03-08 10:00:00,3528.7,26.3,47.9,9.4,1014.6,0.0,1,0,10,1,3,Spring
2022-03-08 11:00:00,3509.5,24.7,68.2,10.5,1004.2,0.0,1,0,11,1,3,Spring
2022-03-08 12:00:00,3235.9,25.1,61.2,10.9,1019.7,0.0,1,0,12,1,3,Spring
2022-03-08 13:00:00,3039.7,24.6,71.4,11.7,1004.3,0.0,1,0,13,1,3,Spring
2022-03-08 14:00:00,3271.7,23.8,61.9,20.0,1016.3,1.4,1,0,14,1,3,Spring
2022-03-08 15:00:00,3641.2,22.1,59.5,11.5,1015.7,0.0,1,0,15,1,3,Spring
2022-03-08 16:00:00,3215.0,22.7,65.8,26.7,1006.9,0.0,1,0,16,1,3,Spring
2022-03-08 17:00:00,3311.6,19.9,54.7,12.9,1014.4,0.0,1,0,17,1,3,Spring
2022-03-08 18:00:00,3788.4,19.6,57.9,5.1,1032.5,0.0,1,0,18,1,3,Spring
2022-03-08 19:00:00,3721.2,17.5,52.9,9.4,1020.3,0.2,1,0,19,1,3,Spring
2022-03-08 20:00:00,3474.0,16.7,70.6,9.3,1025.0,0.0,1,0,20,1,3,Spring
2022-03-08 21:00:00,3786.8,15.8,64.7,5.2,1022.1,0.0,1,0,21,1,3,Spring
2022-03-08 22:00:00,2676.5,12.8,70.5,9.0,1027.0,0.6,1,0,22,1,3,Spring
2022-03-08 23:00:00,2360.2,10.6,56.8,19.2,1012.1,0.0,1,0,23,1,3,Spring
2022-03-09 00:00:00,1982.0,12.8,52.6,9.1,1007.8,0.0,0,0,0,2,3,Spring
2022-03-09 01:00:00,2178.5,12.3,62.8,1.4,1022.0,1.4,0,0,1,2,3,Spring
2022-03-09 02:00:00,2301.7,10.6,54.4,13.7,1011.1,0.0,0,0,2,2,3,Spring
2022-03-09 03:00:00,2171.6,16.0,57.6,8.4,1014.8,0.0,0,0,3,2,3,Spring
2022-03-09 04:00:00,2208.6,13.5,46.2,10.0,1009.4,0.0,0,0,4,2,3,Spring
2022-03-09 05:00:00,3212.2,16.6,63.7,9.1,1017.8,0.0,0,0,5,2,3,Spring
2022-03-09 06:00:00,3191.0,19.0,55.4,29.4,1019.8,0.0,0,0,6,2,3,Spring
2022-03-09 07:00:00,3136.3,21.7,55.2,4.5,1034.9,0.0,0,0,7,2,3,Spring
2022-03-09 08:00:00,3833.2,22.8,69.3,10.5,1011.4,0.0,0,0,8,2,3,Spring
2022-03-09 09:00:00,3761.4,21.5,66.5,10.7,1011.1,0.0,0,0,9,2,3,Spring
2022-03-09 10:00:00,3729.2,25.9,61.7,3.5,1019.5,0.0,0,0,10,2,3,Spring
2022-03-09 11:00:00,3864.0,25.1,67.2,22.3,1015.9,0.0,0,0,11,2,3,Spring
2022-03-09 12:00:00,3523.0,23.4,64.6,15.3,1024.1,11.0,0,0,12,2,3,Spring
2022-03-09 13:00:00,3605.5,23.3,66.0,0.8,1015.7,0.0,0,0,13,2,3,Spring
2022-03-09 14:00:00,3736.8,24.0,63.6,24.4,1018.6,1.1,0,0,14,2,3,Spring
2022-03-09 15:00:00,3876.4,21.9,70.2,7.7,994.3,0.0,0,0,15,2,3,Spring
2022-03-09 16:00:00,3777.9,21.4,60.0,13.1,1011.3,0.0,0,0,16,2,3,Spring
2022-03-09 17:00:00,3599.5,21.7,71.4,5.2,1009.1,0.0,0,0,17,2,3,Spring
2022-03-09 18:00:00,4117.9,18.3,78.1,10.7,1011.3,3.6,0,0,18,2,3,Spring
2022-03-09 19:00:00,3851.9,19.4,68.1,12.8,1009.4,12.1,0,0,19,2,3,Spring
2022-03-09 20:00:00,3921.7,15.0,60.1,14.1,1014.7,0.0,0,0,20,2,3,Spring
2022-03-09 21:00:00,3916.9,14.5,66.2,14.0,1006.6,0.0,0,0,21,2,3,Spring
2022-03-09 22:00:00,3066.9,14.0,61.6,10.8,1011.8,0.0,0,0,22,2,3,Spring
2022-03-09 23:00:00,2880.4,11.9,52.3,16.4,1015.8,0.0,0,0,23,2,3,Spring
2022-03-10 00:00:00,2120.9,16.0,68.6,6.8,999.9,0.0,0,0,0,3,3,Spring
2022-03-10 01:00:00,2165.8,12.3,79.7,11.8,1012.3,0.0,0,0,1,3,3,Spring
2022-03-10 02:00:00,2328.5,12.6,59.9,4.1,1002.9,0.1,0,0,2,3,3,Spring
2022-03-10 03:00:00,2172.1,14.9,55.7,13.5,1017.1,0.0,0,0,3,3,3,Spring
2022-03-10 04:00:00,2125.8,15.9,78.5,4.0,1005.5,0.0,0,0,4,3,3,Spring
2022-03-10 05:00:00,3251.2,14.9,75.0,9.9,1018.9,2.9,0,0,5,3,3,Spring
2022-03-10 06:00:00,3131.4,20.7,61.2,10.8,1014.4,0.0,0,0,6,3,3,Spring
2022-03-10 07:00:00,3363.2,20.4,74.5,15.3,998.0,0.0,0,0,7,3,3,Spring
2022-03-10 08:00:00,3790.9,20.3,76.1,18.5,1008.8,0.0,0,0,8,3,3,Spring
2022-03-10 09:00:00,3705.6,24.8,68.9,18.3,1015.1,0.0,0,0,9,3,3,Spring
2022-03-10 10:00:00,3882.9,26.0,61.8,10.2,1020.2,0.0,0,0,10,3,3,Spring
2022-03-10 11:00:00,3892.9,22.1,67.1,21.4,1022.5,6.8,0,0,11,3,3,Spring
2022-03-10 12:00:00,3612.7,25.6,74.1,4.1,1009.7,1.2,0,0,12,3,3,Spring
2022-03-10 13:00:00,3742.0,24.9,69.1,5.3,1012.4,0.0,0,0,13,3,3,Spring
2022-03-10 14:00:00,3677.5,22.6,73.1,9.4,1023.5,2.4,0,0,14,3,3,Spring
2022-03-10 15:00:00,3708.3,19.4,58.4,7.8,1011.9,0.0,0,0,15,3,3,Spring
2022-03-10 16:00:00,3866.9,23.7,64.5,10.3,1002.0,0.0,0,0,16,3,3,Spring
2022-03-10 17:00:00,3810.6,17.3,63.5,15.6,1018.0,0.0,0,0,17,3,3,Spring
2022-03-10 18:00:00,3947.4,18.6,62.5,3.8,1021.3,0.0,0,0,18,3,3,Spring
2022-03-10 19:00:00,3885.5,18.6,62.6,25.6,998.6,0.0,0,0,19,3,3,Spring
2022-03-10 20:00:00,3899.0,13.9,31.7,7.9,1007.9,0.0,0,0,20,3,3,Spring
2022-03-10 21:00:00,3974.5,12.1,75.1,7.5,1014.3,1.0,0,0,21,3,3,Spring
2022-03-10 22:00:00,3105.1,14.9,49.2,5.6,1024.2,0.0,0,0,22,3,3,Spring
2022-03-10 23:00:00,2842.6,13.2,64.3,20.3,1016.4,1.5,0,0,23,3,3,Spring
2022-03-11 00:00:00,2173.8,11.8,74.7,2.2,1010.9,0.0,0,0,0,4,3,Spring
2022-03-11 01:00:00,2073.9,13.8,75.2,13.5,1001.5,8.5,0,0,1,4,3,Spring
2022-03-11 02:00:00,2128.1,12.7,64.5,1.9,1020.7,0.0,0,0,2,4,3,Spring
2022-03-11 03:00:00,2014.9,14.1,65.6,17.9,1009.1,0.0,0,0,3,4,3,Spring
2022-03-11 04:00:00,2090.5,14.1,61.9,9.9,1008.3,0.0,0,0,4,4,3,Spring
2022-03-11 05:00:00,3217.9,14.9,65.3,4.9,1014.6,0.0,0,0,5,4,3,Spring
2022-03-11 06:00:00,3115.4,17.1,77.1,15.0,1010.1,0.8,0,0,6,4,3,Spring
2022-03-11 07:00:00,3193.5,20.1,61.6,6.3,1026.0,0.0,0,0,7,4,3,Spring
2022-03-11 08:00:00,3786.9,21.3,71.0,13.3,1001.9,0.0,0,0,8,4,3,Spring
2022-03-11 09:00:00,4039.2,24.1,70.7,11.0,1027.8,0.0,0,0,9,4,3,Spring
2022-03-11 10:00:00,3822.6,24.3,56.4,10.8,1038.1,0.0,0,0,10,4,3,Spring
2022-03-11 11:00:00,3862.9,23.7,71.8,16.2,1019.0,0.0,0,0,11,4,3,Spring
2022-03-11 12:00:00,3514.5,24.5,62.7,15.2,1021.9,4.8,0,0,12,4,3,Spring
2022-03-11 13:00:00,3514.1,22.3,77.1,15.0,1010.8,0.0,0,0,13,4,3,Spring
2022-03-11 14:00:00,3677.5,25.5,68.2,14.0,1017.5,0.0,0,0,14,4,3,Spring
2022-03-11 15:00:00,3642.3,22.7,72.3,13.9,1002.9,3.4,0,0,15,4,3,Spring
2022-03-11 16:00:00,3836.9,22.6,49.2,14.0,1013.4,0.0,0,0,16,4,3,Spring
2022-03-11 17:00:00,3726.5,18.9,76.3,19.9,1017.4,0.0,0,0,17,4,3,Spring
2022-03-11 18:00:00,4158.4,19.5,61.9,1.8,1009.3,0.0,0,0,18,4,3,Spring
2022-03-11 19:00:00,4075.6,18.4,85.8,13.2,1017.8,0.0,0,0,19,4,3,Spring
2022-03-11 20:00:00,4073.5,16.3,61.3,10.3,1002.3,0.0,0,0,20,4,3,Spring
2022-03-11 21:00:00,3959.3,12.3,57.9,3.3,1010.0,0.0,0,0,21,4,3,Spring
2022-03-11 22:00:00,2976.9,11.4,75.1,7.3,1009.7,0.0,0,0,22,4,3,Spring
2022-03-11 23:00:00,2893.1,12.5,60.5,9.4,1018.7,0.0,0,0,23,4,3,Spring
2022-03-12 00:00:00,1832.6,11.4,65.2,18.0,1009.5,0.0,0,1,0,5,3,Spring
2022-03-12 01:00:00,1748.1,10.3,62.3,15.3,1031.0,0.0,0,1,1,5,3,Spring
2022-03-12 02:00:00,1808.5,11.3,65.5,21.9,1012.9,0.0,0,1,2,5,3,Spring
2022-03-12 03:00:00,1727.8,14.0,66.5,6.5,1007.3,3.3,0,1,3,5,3,Spring
2022-03-12 04:00:00,1879.8,15.3,69.2,10.5,1033.8,0.0,0,1,4,5,3,Spring
2022-03-12 05:00:00,3097.9,17.4,72.8,13.3,1008.8,0.0,0,1,5,5,3,Spring
2022-03-12 06:00:00,2943.2,19.7,72.9,17.1,1014.6,0.0,0,1,6,5,3,Spring
2022-03-12 07:00:00,2877.1,18.5,70.1,2.3,1013.2,0.0,0,1,7,5,3,Spring
2022-03-12 08:00:00,3712.7,22.3,68.9,5.1,1004.3,4.5,0,1,8,5,3,Spring
2022-03-12 09:00:00,3807.0,21.8,53.4,10.4,1011.9,0.0,0,1,9,5,3,Spring
2022-03-12 10:00:00,3692.4,24.1,72.0,7.2,1014.0,0.0,0,1,10,5,3,Spring
2022-03-12 11:00:00,3508.3,22.9,86.4,14.2,1024.4,0.0,0,1,11,5,3,Spring
2022-03-12 12:00:00,3179.5,23.3,62.8,16.6,1001.1,0.0,0,1,12,5,3,Spring
2022-03-12 13:00:00,3183.2,24.6,59.4,14.8,1013.5,2.1,0,1,13,5,3,Spring
2022-03-12 14:00:00,3405.7,21.5,60.4,20.6,1013.6,0.0,0,1,14,5,3,Spring
2022-03-12 15:00:00,3281.3,23.3,66.1,8.3,1016.3,0.0,0,1,15,5,3,Spring
2022-03-12 16:00:00,3162.7,19.4,69.6,0.7,1005.2,0.0,0,1,16,5,3,Spring
2022-03-12 17:00:00,3508.1,18.3,69.4,5.6,1014.2,0.0,0,1,17,5,3,Spring
2022-03-12 18:00:00,3709.9,18.8,53.5,13.0,1018.9,4.2,0,1,18,5,3,Spring
2022-03-12 19:00:00,3572.4,15.6,71.4,13.4,1015.2,0.0,0,1,19,5,3,Spring
2022-03-12 20:00:00,3607.9,14.8,74.3,9.0,1012.9,0.0,0,1,20,5,3,Spring
2022-03-12 21:00:00,3718.1,15.1,55.2,4.5,1019.0,0.0,0,1,21,5,3,Spring
2022-03-12 22:00:00,2749.6,13.0,69.6,8.4,1024.5,0.0,0,1,22,5,3,Spring
2022-03-12 23:00:00,2674.3,14.4,53.7,9.4,1016.0,3.1,0,1,23,5,3,Spring
2022-03-13 00:00:00,1857.8,11.9,65.8,5.9,1007.9,0.0,0,1,0,6,3,Spring
2022-03-13 01:00:00,1852.1,13.8,68.9,3.1,1024.5,0.0,0,1,1,6,3,Spring
2022-03-13 02:00:00,1800.4,12.1,67.9,11.1,1010.8,0.0,0,1,2,6,3,Spring
2022-03-13 03:00:00,1802.1,15.1,74.5,4.6,1012.6,0.0,0,1,3,6,3,Spring
2022-03-13 04:00:00,1763.5,16.0,56.7,16.9,1007.0,0.0,0,1,4,6,3,Spring
2022-03-13 05:00:00,2942.5,15.9,63.3,10.8,1030.5,0.0,0,1,5,6,3,Spring
2022-03-13 06:00:00,3073.1,16.3,53.8,7.7,1023.6,0.0,0,1,6,6,3,Spring
2022-03-13 07:00:00,2947.1,18.0,49.7,15.0,1025.2,0.0,0,1,7,6,3,Spring
2022-03-13 08:00:00,3315.4,22.9,68.1,17.0,1009.5,4.7,0,1,8,6,3,Spring
2022-03-13 09:00:00,3593.4,22.0,56.9,26.0,1011.1,0.0,0,1,9,6,3,Spring
2022-03-13 10:00:00,3468.6,24.4,56.1,13.6,1007.5,0.0,0,1,10,6,3,Spring
2022-03-13 11:00:00,3637.3,25.0,64.0,2.0,1020.6,0.0,0,1,11,6,3,Spring
2022-03-13 12:00:00,3295.9,23.8,53.0,18.6,1016.6,0.6,0,1,12,6,3,Spring
2022-03-13 13:00:00,3188.6,23.8,65.2,1.3,1019.9,0.0,0,1,13,6,3,Spring
2022-03-13 14:00:00,3519.4,22.5,60.6,9.2,1019.3,0.0,0,1,14,6,3,Spring
2022-03-13 15:00:00,3321.5,22.2,64.4,6.0,1018.5,0.0,0,1,15,6,3,Spring
2022-03-13 16:00:00,3573.5,19.5,73.8,17.2,1021.7,0.0,0,1,16,6,3,Spring
2022-03-13 17:00:00,3506.9,19.4,64.5,9.2,1016.3,0.0,0,1,17,6,3,Spring
2022-03-13 18:00:00,3529.8,15.3,46.4,14.0,1013.7,0.0,0,1,18,6,3,Spring
2022-03-13 19:00:00,3703.9,15.9,65.1,6.4,1017.0,0.0,0,1,19,6,3,Spring
2022-03-13 20:00:00,3604.8,16.5,50.1,7.4,1013.1,0.0,0,1,20,6,3,Spring
2022-03-13 21:00:00,3781.8,13.1,66.9,21.4,1017.5,3.3,0,1,21,6,3,Spring
2022-03-13 22:00:00,2426.4,11.9,68.1,11.7,992.3,0.0,0,1,22,6,3,Spring
2022-03-13 23:00:00,2576.8,12.6,66.2,14.9,1002.8,0.0,0,1,23,6,3,Spring
2022-03-14 00:00:00,2299.6,13.0,70.9,3.4,1007.1,0.6,0,0,0,0,3,Spring
2022-03-14 01:00:00,2088.1,10.8,80.6,20.2,1021.5,0.0,0,0,1,0,3,Spring
2022-03-14 02:00:00,2091.8,11.5,69.2,14.1,1015.0,0.0,0,0,2,0,3,Spring
2022-03-14 03:00:00,2113.0,13.6,52.6,16.7,1010.6,0.0,0,0,3,0,3,Spring
2022-03-14 04:00:00,2093.4,13.2,79.9,6.7,1009.8,0.0,0,0,4,0,3,Spring
2022-03-14 05:00:00,2933.5,19.6,71.4,2.8,1000.7,0.0,0,0,5,0,3,Spring
2022-03-14 06:00:00,3226.4,19.3,70.5,3.4,1016.0,0.1,0,0,6,0,3,Spring
2022-03-14 07:00:00,2932.2,19.3,89.1,23.7,1018.8,0.0,0,0,7,0,3,Spring
2022-03-14 08:00:00,3785.2,24.1,68.7,10.5,1008.0,0.0,0,0,8,0,3,Spring
2022-03-14 09:00:00,3555.7,26.2,58.8,10.0,1008.7,10.5,0,0,9,0,3,Spring
2022-03-14 10:00:00,3941.2,20.7,69.7,13.4,1010.1,0.0,0,0,10,0,3,Spring
2022-03-14 11:00:00,3867.9,21.6,62.5,15.5,1007.9,0.0,0,0,11,0,3,Spring
2022-03-14 12:00:00,3841.5,25.4,66.5,10.0,1003.0,0.0,0,0,12,0,3,Spring
2022-03-14 13:00:00,3609.2,24.0,54.3,3.6,1013.2,0.0,0,0,13,0,3,Spring
2022-03-14 14:00:00,3406.4,25.2,67.2,10.5,999.0,1.4,0,0,14,0,3,Spring
